_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
1717,1,488,2415,star wars battlefront ( mac ),aspyr media 10900 star wars battlefront mac,aspyr media,aspyr media,39.99,39.99
1718,1,265,331,adobe indesign cs3 [ mac ],adobe indesign cs3 for mac,adobe,,699.0,725.99
1719,0,587,1636,microsoft word 2007 version upgrade,microsoft 164-04052,microsoft,microsoft,109.95,90.24
1720,0,1246,1272,peachtree by sage complete accounting 2007,peachtree ( r ) compatible laser form-accounting for windows 3.5-9 .0 versions,sage software,,269.99,103.99
1721,0,1242,857,peachtree by sage premium accounting 2007,sage ( ptree ) premium accounting accountants edition 2007,sage software,,499.99,492.01
1722,0,1250,1607,emedia piano and keyboard method volume 1,emedia eg03014 bass method os x,emedia,emedia,59.99,53.99
1723,0,497,2863,microsoft data analyzer 2002,microsoft money 2007 premium ( pc ),microsoft,,179.0,79.99
1724,1,857,2505,cakewalk sonar home studio 6 xl,cakewalk sonar home studio 6 xl software music production software,cakewalk,,209.0,159.0
1725,0,616,3085,microsoft windows vista home basic upgrade [ dvd ],windows vista ultimate upgrade,microsoft,,99.95,259.0
1726,0,1290,2402,punch ! home design architectural series 4000 v10,punch software 41100 punch ! home design architectural series 18,punch ! software,punch software,199.99,118.99
1727,0,604,1137,microsoft office small business 2007 full version,microsoft windows vista business upgrade license 1 pc english,microsoft,,449.95,168.99
1728,0,223,1952,symantec client security 3.1 with groupware protection business pack 50 user,symantec 10517904 client security v. 3.1 business pack complete product internet security 50 user ( s ) complete product standard pc - free shipping,symantec,,3732.0,1895.97
1729,0,632,3160,microsoft windows xp professional full version with sp2,microsoft ( r ) windows ( r ) xp professional edition with sp2,microsoft,,299.99,199.99
1730,0,1353,2996,instant immersion italian deluxe v2 .0 ( large box ),instant immersion 33 languages,topics entertainment,topics entertainment,29.99,43.99
1731,0,826,2109,motu digital performer 5 digital audio software ( mac only ),motu digital performer dp5 software music production software,motu,,795.0,319.95
1732,0,251,1137,microsoft crm small business ed cal 3.0 license pack user cal,microsoft windows vista business upgrade license 1 pc english,microsoft software,,9929.0,168.99
1733,0,753,2616,microsoft office & windows training professional,avid xpress pro video editing software for mac and windows professional editing software,topics entertainment,,49.95,1449.0
1734,0,541,945,microsoft onenote 2007,microsoft office 2004 student/teacher,microsoft,,99.95,145.99
1735,0,1145,2850,microsoft office 2004 standard ( mac ),microsoft office 2004 for students and teachers ( mac ),microsoft,,399.99,134.99
1736,0,605,1163,microsoft word 2004 ( mac ),microsoft ( r ) office 2004 for mac student and teacher edition,microsoft,,229.99,146.95
1737,0,1195,2926,home design architect series 3000 v10 .0,punch software 41100 punch ! home design architectural series 18,punch ! software,punch software,149.95,118.99
1738,0,823,2833,microsoft word 2004 upgrade ( mac ),microsoft office accounting professional 2007 ( pc ),microsoft,,109.99,229.95
1739,0,1316,618,aircraft collector 's second edition,neil diamond the neil diamond collection,abacus,,19.95,22.13
1740,1,799,2592,hp dss software v. 4.0 complete package t1936aa ua0 ),hp t1936aa uao digital sending software 4.0 ( 10 device license ),hewlett-packard - ( consumables ),hp,630.36,369.99
1741,0,333,2199,adobe after effects 7.0 professional ( mac ),adobe premiere pro 2.0 software professional editing software,adobe,,999.0,848.95
1742,0,270,2199,adobe acrobat 7.0 professional,adobe premiere pro 2.0 software professional editing software,adobe,,449.99,848.95
1743,0,186,1497,learn2 training for microsoft powerpoint,microsoft office and windows training professional,topics-entertainment-software - ( consignment ),,9.99,29.99
1744,0,975,2209,computrace lojack for laptops 1 year license ( mac ),absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),absolute software,,49.95,85.97
1745,1,932,175,registry mechanic 5.x pc system repair,encore inc registry mechanic,pc tools,,29.95,25.49
1746,0,139,2393,adobe creative suite cs3 design premium upsell [ mac ],adobe production premium cs3 software suite for mac av production software,adobe,,1599.0,1698.95
1747,0,1177,1010,microsoft office student and teacher edition 2004 macintosh,microsoft ( r ) office standard 2007,microsoft,,149.99,399.99
1748,0,803,1186,adobe creative suite cs3 master collection [ mac ],adobe ( r ) publishing collection 12.0,adobe,,2499.0,995.87
1749,1,681,267,hospital tycoon for pc,warner home video games hospital tycoon,warner-new-media,warner-new-media,29.99,26.33
1750,0,1329,3021,instant immersion translator deluxe 2.0,instant immers spanish dlux 2,topics entertainment,,49.99,36.11
1751,0,93,3109,microsoft office frontpage 2003 academic version windows ),microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft,,159.98,158.39
1752,0,1170,3155,steinberg cubase 4 digital audio software,software,steinberg,,999.99,153.99
1753,0,1162,2171,motu digital performer 5 digital audio software competitive upgrade ( mac only ),apple shake 4.1 digital compositing software for mac os x effects software,motu,,395.0,498.95
1754,0,958,263,onone plug-in suite 3 for adobe photoshop,adobe photoshop cs3 extended for mac,onone software,,399.95,935.99
1755,0,930,352,adobe contribute cs3 [ mac ],adobe cs3 flash professional,adobe,,149.0,724.99
1756,0,1334,368,adobe creative suite cs3 web standard,adobe cs3 design standard upgrade windows,adobe,,999.0,413.99
1757,0,1019,1188,neuratron photoscore professional 4,system care ? professional,sibelius-software-ltd .,,199.99,49.99
1758,0,1187,2934,clickart 1.2 million 2006 dvd,encore software 10466 clickart 1.2 million dvd 2006 by broderbund,encore software,,,41.97
1759,0,556,2804,instant immersion italian deluxe 2.0,instant immersion spanish deluxe 2.0 topics,topics entertainment,,49.99,39.99
1760,0,517,1135,adobe photoshop cs3 [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd mac,adobe,,649.0,279.0
1761,0,816,2423,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft student with encarta premium 2008 complete package,microsoft,,10949.0,43.6
1762,0,572,338,adobe dreamweaver cs3 upgrade,adobe cs3 master collection academic,adobe,,199.0,939.99
1763,0,96,1985,sonicwall internet upgrade ( 50-node ),sonicwall gms 1000 upgrade,sonicwall,,,63074.12
1764,0,944,774,registry mechanic by encore software,encore software 10598 registry mechanic win 98 me 2000 xp,encore software,,46.52,26.97
1765,0,1118,369,adobe creative suite cs3 master collection upsell,adobe cs3 design premium upsell,adobe,,1999.0,1639.99
1766,0,463,1579,kaplan sat/act/psat platinum 2007 win/mac,kaplan sat/act/psat express,topics entertainment,,49.99,9.99
1767,1,835,2914,handmark oxford american desk dictionary and thesaurus,palmspring software 523 oxford american desk dictionary,handmark inc. .,palmspring software,,24.2
1768,0,1111,2852,apple final cut studio 2 ( mac ),. mac ( mac ) apple,apple,,1299.0,99.99
1769,0,1068,2108,the print shop elements : labels & logos sb cs by the print shop,the printshop 20,encore software,,,19.9
1770,0,264,1667,adobe photoshop cs3 extended [ mac ],adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,adobe,adobe systems inc,999.0,788.63
1771,0,910,531,adobe creative suite cs3 master collection upgrade [ mac ],adobe cs3 web premium upgrade,adobe,,1399.0,517.99
1772,0,1326,2864,jumpstart world 2nd grade,jumpstart advanced 1st grade knowledge adventure,knowledge adventure,,19.99,19.99
1773,0,1287,2765,punch ! 5 in 1 home design,punch software 41100 punch ! home design architectural series 18,punch ! software,punch software,39.99,118.99
1774,0,183,1,jumpstart reading with karaoke,superstart ! fun with reading & writing !,knowledge adventure,,29.99,8.49
1775,1,323,3106,geometry ( win/mac ) ( jewel case ),geometry ( win/mac ) ( jewel case ) ( 10158 ),fogware publishing,,9.99,9.59
1776,0,536,263,adobe photoshop elements 4.0 ( mac ),adobe photoshop cs3 extended for mac,adobe,,89.99,935.99
1777,0,827,2222,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,apple/emagic logic express 7.2 software music production software,m-audio,,299.99,299.0
1778,0,371,1473,microsoft powerpoint 2004 upgrade ( mac ),publisher 2007 upgrade microsoft 164-04052,microsoft,,109.99,69.71
1779,0,1001,2093,printmaster 17 platinum by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,39.99,25.97
1780,0,875,2375,century software tinyterm plus v. 4.0 complete product,encore software 25005 encore marine aquarium v. 2.0 complete product screen saver 1 user ( s ) complete product standard pc mac,century software,,,18.97
1781,0,867,1039,punch ! ultimate deck and landscape,punch software 25100 punch ! master landscape and home design,punch ! software,punch software,29.0,45.99
1782,1,1145,2195,microsoft office 2004 standard ( mac ),microsoft microsoft office 2004 software suite mac apple & mac software,microsoft,,399.99,399.95
1783,0,1186,1678,adobe creative suite cs3 web standard [ mac ],adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,,999.0,1482.0
1784,0,661,893,adobe cs3 design standard macosx dvd,adobe cs3 design premium upgrade,adobe,,399.0,619.99
1785,1,468,2134,treasure mathstorm,treasure mathstorm,the-learning-company,the-learning-company,29.99,9.9
1786,0,611,3133,quickbooks premier manufacturer and wholesale edition 2007,quickbooks ( r ) credit card processing kit 2007,intuit,,399.95,39.99
1787,0,198,732,scansoft paperport professional 11 5 user license,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,nuance communications inc.,,949.99,87.79
1788,0,738,1821,print shop 22 deluxe,10731 the print shop 22 pro publisher deluxe complete package 1 user win,encore,,49.99,84.13
1789,0,320,1138,quicken 2007 premier,quicken ( r ) 2004 deluxe,intuit,,79.95,59.99
1790,0,597,921,adobe creative suite cs3 design premium [ mac ],adobe cs3 production premium,adobe,,1799.0,1749.99
1791,0,711,251,family tree maker 2008 platinum,encore inc family tree maker version 16 collectors edition,encore,,99.95,85.07
1792,0,1145,3190,microsoft office 2004 standard ( mac ),microsoft ( r ) mappoint ( r ) 2006,microsoft,,399.99,249.99
1793,1,836,2893,i love the usa,global software a1055 i love the usa,global-software-publishing,global software,9.99,11.99
1794,0,1322,2193,adobe creative suite cs3 design premium upsell,adobe production studio premium software suite video software bundles,adobe,,1599.0,1698.95
1795,0,772,986,adobe illustrator cs3 [ mac ],adobe photoshop cs3 for mac,adobe,,599.0,609.99
1796,0,556,832,instant immersion italian deluxe 2.0,topics entertainment instant immersion spanish audio deluxe,topics entertainment,,49.99,17.55
1797,0,631,2203,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software,h & r block,,39.99,73.95
1798,1,521,1808,microsoft sql server developer edition 2005 cd/dvd,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc,microsoft software,,49.95,43.97
1799,0,1334,1678,adobe creative suite cs3 web standard,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,,999.0,1482.0
1800,0,250,2792,adobe after effects professional 7.0,adobe dv rack 2.0 hd software for windows professional editing software,adobe,,999.0,499.0
1801,0,645,273,microsoft virtual pc for mac 7.0 with windows xp home,microsoft windows xp pro sp2 retail,microsoft,,219.99,299.99
1802,0,444,2105,jumpstart 1st grade,jumpstart phonics ( jc ),knowledge adventure,,,9.9
1803,0,490,3171,microsoft visual studio professional 2005 upgrade,microsoft ( r ) project standard 2007,microsoft software,,549.0,599.95
1804,0,851,2426,punch ! professional home design platinum v10,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,punch ! software,,99.0,59.97
1805,0,1022,1534,panda internet security 2007 3-user,norton internet security 2008 10 user,panda software,,69.95,199.99
1806,0,592,568,adobe after effects cs3 upgrade,adobe fireworks cs3 academic,adobe,,299.0,99.99
1807,0,396,1823,quickbooks premier non-profit edition 2005,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,intuit inc.,,499.95,344.58
1808,0,146,1182,microsoft mappoint 2006 standard edition,microsoft ( r ) office word 2004 for mac full version,microsoft,,299.0,231.29
1809,0,866,1734,system care professional,avanquest usa 1461 system suit 7 professional,avanquest,avanquest usa,49.95,44.99
1810,0,287,3060,sibelius 5 professional edition,resume maker professional 12,sibelius-software-ltd .,,599.0,17.95
1811,1,423,2364,microsoft licenses word olp c ( 05903871 ),microsoft 059-03871 molpc word sa,microsoft licenses,,205.73,111.78
1812,0,1328,3151,web graphics creator,graphics software,sos-aggregation-company,,39.95,99.92
1813,0,1177,831,microsoft office student and teacher edition 2004 macintosh,individual software professor teaches microsoft office 2007,microsoft,,149.99,29.99
1814,1,1095,966,allume aquazone seven seas deluxe,allume aquazone seven seas deluxe edition,allume,,38.89,24.99
1815,0,958,1180,onone plug-in suite 3 for adobe photoshop,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,onone software,,399.95,679.99
1816,0,361,1146,adobe creative suite cs3 web standard upsell,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,,799.0,369.0
1817,0,851,204,punch ! professional home design platinum v10,punch software pro home design suite,punch ! software,,99.0,61.8
